id,name,data,reviewers_rating,review
25,P.V.GOVINDARAO,"Reviewed in India on October 16, 2022",1.0,Good
25,Nagaprasad HN,"Reviewed in India on October 16, 2022",1.0,Phone getting heat so we had called for inspection they only scheduled for inspection but they didn't came inbthat tine so we called several times but not even turned up
25,Mahesh Kumar,"Reviewed in India on October 16, 2022",1.0,Nice budget phone between 10k-15k range. Camera quality and app can be improved.
25,VISHNU KUMAR SINGH,"Reviewed in India on October 16, 2022",1.0,IF YOU TALK ABOUT LIKE ... THEN I SAY ... BATTERY 🔋 PERFORMANCE ... CAMERA QUALITY ... DISPLAY QUALITY ...<br>  &amp; DISLIKE IS PROCESSOR BUT NOT IN MY USAGE .... BECAUSE I'M NOT A GAMER
25,Gajanan s. Sutar,"Reviewed in India on October 16, 2022",1.0,"All the features are very nice in this mobile.  64mp camera, long life battery and very sensitive finger print reader, all features at there best level."
25,Bijendra Sharma,"Reviewed in India on October 15, 2022",1.0,I bought this for my mother and I absolutely do not regret at all. Samsung reliability and perfect battery. If they could have given stereo battery then this is perfect 4G phone. Camera is good at her usage level and I would not like to compare it will 20K phones.
25,Ayantika Dutta,"Reviewed in India on October 15, 2022",1.0,It's really good phone and specially the camera 📷  and battery 🔋  is very good in 15k budget.. 👌
25,Placeholder,"Reviewed in India on October 15, 2022",4.0,The display stopped working just in 20 days and it doesn't comes under warranty. Please do not buy this product.
25,Mohammad Shamsuddin,"Reviewed in India on October 15, 2022",4.0,Awesome
25,BANTI N.,"Reviewed in India on October 15, 2022",4.0,Battery backup ekdum must hai
25,Vamsi Krishna Katakam,"Reviewed in India on October 15, 2022",4.0,"Purchased on 24th Sep.<br>Delivered on 27th Sep..<br>Return window closes on 3rd OCT.<br><br>ISSUE HAPPENED ON 10TH OCT.<br>WE WERE DOING INSTAGRAM REEL, BATTERY WAS AT 15%. Kept the phone aside. In 10 min, there is no display on phone. Assuming low battery, we have connected for charging. After 1 hour also, no display on.<br><br>Took it to service center. No damage identified on the outside. There is a signal link break between display and motherboard. I guess it is the wire bus.<br>It does not come under warranty it seems. They claim that it must have happened because of phone fall on the backside. Boss ! ThERE is no FALL. No hint of damage on the external, buy I side online broke-- and no warranty!!! Shame on samsung!!!<br><br>I got this Phoenix for 11,000 INR and now for replacing a broken wire, they are asking 6000/<br><br>Samsung wake up !!<br>Amazon wakeup !!!"
25,Ashvin Birla,"Reviewed in India on October 15, 2022",4.0,Shi h bhaiii 😁
25,Hafsa S.,"Reviewed in India on October 15, 2022",4.0,Camera is waste
25,shreyas,"Reviewed in India on October 15, 2022",4.0,"I bought 6gb/128gb variant foer12,600. This is best phone at this price range.<br>Display 5/5<br>Camera 4/5<br>Performance 5/5<br>Battery backup 5/5<br><br>Display quality is awesome. Camera quality is good in day light. In night time it struggles a lot. Performance is best for normal usages. I never play games. Battery last for more than a day in normal use.<br><br>If you are looking good display best battery backup for normal usages it is one the best phone."
25,Venugopal,"Reviewed in India on October 15, 2022",4.0,Best  budget phone
25,sajidkhan,"Reviewed in India on October 15, 2022",4.0,Best phone in this budget
25,HARENDRA RATHORE,"Reviewed in India on October 15, 2022",4.0,A lot of problem of not registered on network
25,Nitesh,"Reviewed in India on October 15, 2022",5.0,Good
25,Uttam Bhojnagarwala,"Reviewed in India on October 15, 2022",5.0,Real value for money phone. Could not get a better phone at this price . Looks great. Very good camera.
25,Sachin Shah,"Reviewed in India on October 14, 2022",5.0,Good phone and almost budget friendly
25,manan parekh,"Reviewed in India on October 14, 2022",5.0,Thank you amazon for lovely mobile.
25,raviraj trivedi,"Reviewed in India on October 14, 2022",5.0,We bought this phone 1.5 months before but for some reason we did not open the box and never check the phone is working or not. Just before one week we thought to use this phone and found that it is not detecting any mobile network.
25,vaibhav pralhad khadse,"Reviewed in India on October 14, 2022",5.0,Touch screen is not properly responding...
25,Rajendra Kumar Behera,"Reviewed in India on October 14, 2022",5.0,Worst screen experienced damaged within 5 days
25,Pushkar P.,"Reviewed in India on October 14, 2022",5.0,good
25,Nityananda majumdar,"Reviewed in India on October 14, 2022",5.0,Purchased this phone for my parents and over-all happy with the phone. Surprisingly it comes with a charger as well.
26,S.Kamalakar reddy,"Reviewed in India on October 16, 2022",1.0,Good 👍
26,Bhargav Prajapati,"Reviewed in India on October 16, 2022",1.0,"I have purchased this in festival sale.<br>After 10 days of use, display and touch is not working.<br>Need replacement."
26,Durga Datt Chaubey,"Reviewed in India on October 16, 2022",1.0,"This is a very good budget phone from Samsung in Galaxy series. We are using this phone for almost two weeks. I am also using a Samsung Galaxy M21 6GB- 128GB phone. So can tell some pros and some cons of this M32 when compared to M21.<br>Display is almost exact the same. Both phones screen mode in Natural, M21 feels with very little yellow while M32 feels somewhat blueish. But brightness is quite good for both the phones and display visible in direct sun.<br>Audio levels are same but I felt that M21 is more crisper during phone calls at maximum loudness. But this may be because M21 is more than one year old.<br>Both of these phones have decent camera setup and both of these capture good pics if used properly. M32 also has macro camera which takes good shots. I am attaching some shots captured with M32 for example. Quality may be little compressed while transferring from M32 to this M21 through Whatsapp."
26,P.V.GOVINDARAO,"Reviewed in India on October 16, 2022",1.0,Good
26,Nagaprasad HN,"Reviewed in India on October 16, 2022",1.0,Phone getting heat so we had called for inspection they only scheduled for inspection but they didn't came inbthat tine so we called several times but not even turned up
26,Mahesh Kumar,"Reviewed in India on October 16, 2022",1.0,Nice budget phone between 10k-15k range. Camera quality and app can be improved.
26,VISHNU KUMAR SINGH,"Reviewed in India on October 16, 2022",1.0,IF YOU TALK ABOUT LIKE ... THEN I SAY ... BATTERY 🔋 PERFORMANCE ... CAMERA QUALITY ... DISPLAY QUALITY ...<br>  &amp; DISLIKE IS PROCESSOR BUT NOT IN MY USAGE .... BECAUSE I'M NOT A GAMER
26,Gajanan s. Sutar,"Reviewed in India on October 16, 2022",1.0,"All the features are very nice in this mobile.  64mp camera, long life battery and very sensitive finger print reader, all features at there best level."
26,Bijendra Sharma,"Reviewed in India on October 15, 2022",1.0,I bought this for my mother and I absolutely do not regret at all. Samsung reliability and perfect battery. If they could have given stereo battery then this is perfect 4G phone. Camera is good at her usage level and I would not like to compare it will 20K phones.
26,Ayantika Dutta,"Reviewed in India on October 15, 2022",1.0,It's really good phone and specially the camera 📷  and battery 🔋  is very good in 15k budget.. 👌
26,Placeholder,"Reviewed in India on October 15, 2022",4.0,The display stopped working just in 20 days and it doesn't comes under warranty. Please do not buy this product.
26,Mohammad Shamsuddin,"Reviewed in India on October 15, 2022",4.0,Awesome
26,BANTI N.,"Reviewed in India on October 15, 2022",4.0,Battery backup ekdum must hai
26,Vamsi Krishna Katakam,"Reviewed in India on October 15, 2022",4.0,"Purchased on 24th Sep.<br>Delivered on 27th Sep..<br>Return window closes on 3rd OCT.<br><br>ISSUE HAPPENED ON 10TH OCT.<br>WE WERE DOING INSTAGRAM REEL, BATTERY WAS AT 15%. Kept the phone aside. In 10 min, there is no display on phone. Assuming low battery, we have connected for charging. After 1 hour also, no display on.<br><br>Took it to service center. No damage identified on the outside. There is a signal link break between display and motherboard. I guess it is the wire bus.<br>It does not come under warranty it seems. They claim that it must have happened because of phone fall on the backside. Boss ! ThERE is no FALL. No hint of damage on the external, buy I side online broke-- and no warranty!!! Shame on samsung!!!<br><br>I got this Phoenix for 11,000 INR and now for replacing a broken wire, they are asking 6000/<br><br>Samsung wake up !!<br>Amazon wakeup !!!"
26,Ashvin Birla,"Reviewed in India on October 15, 2022",4.0,Shi h bhaiii 😁
26,Hafsa S.,"Reviewed in India on October 15, 2022",4.0,Camera is waste
26,shreyas,"Reviewed in India on October 15, 2022",4.0,"I bought 6gb/128gb variant foer12,600. This is best phone at this price range.<br>Display 5/5<br>Camera 4/5<br>Performance 5/5<br>Battery backup 5/5<br><br>Display quality is awesome. Camera quality is good in day light. In night time it struggles a lot. Performance is best for normal usages. I never play games. Battery last for more than a day in normal use.<br><br>If you are looking good display best battery backup for normal usages it is one the best phone."
26,Venugopal,"Reviewed in India on October 15, 2022",4.0,Best  budget phone
26,sajidkhan,"Reviewed in India on October 15, 2022",4.0,Best phone in this budget
26,HARENDRA RATHORE,"Reviewed in India on October 15, 2022",4.0,A lot of problem of not registered on network
26,Nitesh,"Reviewed in India on October 15, 2022",5.0,Good
26,Uttam Bhojnagarwala,"Reviewed in India on October 15, 2022",5.0,Real value for money phone. Could not get a better phone at this price . Looks great. Very good camera.
26,Sachin Shah,"Reviewed in India on October 14, 2022",5.0,Good phone and almost budget friendly
26,manan parekh,"Reviewed in India on October 14, 2022",5.0,Thank you amazon for lovely mobile.
26,raviraj trivedi,"Reviewed in India on October 14, 2022",5.0,We bought this phone 1.5 months before but for some reason we did not open the box and never check the phone is working or not. Just before one week we thought to use this phone and found that it is not detecting any mobile network.
26,vaibhav pralhad khadse,"Reviewed in India on October 14, 2022",5.0,Touch screen is not properly responding...
